Date,Open,High,Low,Close,Adj Close,Volume
15-10-1999,8.75862,8.772656,8.062422,8.090495,1.86856,32186675
18-10-1999,8.062422,8.219628,7.804155,8.076458,1.865318,50683993
19-10-1999,8.076458,8.076458,8.076458,8.076458,1.865318,0
20-10-1999,8.410521,8.724933,8.337533,8.674403,2.003418,53961595
21-10-1999,8.75862,8.949513,8.253315,8.34034,1.926264,80734521
22-10-1999,8.253315,9.008465,8.028735,8.974778,2.072793,163740820
25-10-1999,9.12637,9.628868,9.084261,9.359372,2.161617,147048756
26-10-1999,9.32007,9.516578,9.160057,9.348143,2.159023,73165601
27-10-1999,9.62606,9.65694,8.764235,8.84003,2.041671,109843665
28-10-1999,8.814765,9.06461,8.477895,8.609836,1.988506,71461710
29-10-1999,8.618258,8.691246,8.124182,8.334725,1.924967,72932402
01-11-1999,8.323496,8.393678,7.669407,7.680636,1.773901,50466502
02-11-1999,7.74801,8.295424,7.315693,8.295424,1.91589,71422437
03-11-1999,8.334725,8.334725,7.649756,7.770468,1.794648,48203184
04-11-1999,7.74801,8.039964,7.32973,7.97259,1.841329,59285025
05-11-1999,7.8603,8.135411,7.8603,7.997855,1.847165,33658809
08-11-1999,83.946136,83.946136,83.946136,83.946136,19.387983,0
09-11-1999,7.97259,8.028735,7.764854,7.947325,1.835495,28493149
10-11-1999,7.983819,8.180327,7.919252,8.051193,1.859483,21556023
11-11-1999,8.076458,8.152254,7.919252,7.978205,1.842626,15202795
12-11-1999,8.028735,8.028735,7.818191,7.89118,1.822527,13510017
15-11-1999,7.958554,8.017506,7.736781,7.795733,1.800483,14284227
16-11-1999,7.753625,7.983819,7.705901,7.882758,1.820582,24653413
17-11-1999,7.97259,8.08488,7.795733,7.804155,1.802428,19673825
18-11-1999,7.818191,7.944518,7.725552,7.865915,1.816692,21478188
19-11-1999,7.913638,8.073651,7.879951,7.916445,1.828362,27822938
22-11-1999,7.952939,7.952939,7.756432,7.795733,1.800483,22657937
23-11-1999,81.824646,81.824646,81.824646,81.824646,18.898016,0
24-11-1999,7.910831,8.42175,7.863107,8.42175,1.945066,65760009
25-11-1999,8.556498,8.795114,8.312267,8.640716,1.995638,104854156
26-11-1999,8.640716,8.640716,8.160676,8.233664,1.901626,38638718
29-11-1999,8.253315,8.253315,8.042771,8.079266,1.865967,20895982
30-11-1999,8.03435,8.16629,7.806962,7.938903,1.833549,34056547
01-12-1999,8.051193,8.191556,7.944518,8.048386,1.858835,18181154
02-12-1999,8.039964,8.303846,8.028735,8.112953,1.873747,20530482
03-12-1999,8.160676,8.253315,7.888373,7.966976,1.840033,31227889
06-12-1999,8.017506,8.138218,7.950132,8.059615,1.861428,21697371
07-12-1999,8.056808,8.42175,8.028735,8.264544,1.908758,50160082
08-12-1999,8.42175,8.64633,8.031542,8.141025,1.88023,47796541
09-12-1999,8.141025,8.264544,8.090495,8.135411,1.878934,15465044
10-12-1999,8.19717,8.253315,8.073651,8.101724,1.871154,13182775
13-12-1999,8.16629,8.169098,7.916445,7.955747,1.837439,14769542
14-12-1999,7.995048,8.023121,7.74801,7.812577,1.804373,25546422
15-12-1999,7.916445,8.194363,7.804155,7.981012,1.843274,35440108
16-12-1999,7.97259,8.082073,7.893987,7.930481,1.831604,13299028
17-12-1999,7.94171,7.97259,7.80977,7.840649,1.810856,11392055
20-12-1999,7.753625,8.023121,7.753625,7.947325,1.835495,18003329
21-12-1999,8.118567,8.19717,7.8603,7.924867,1.830307,27901663
22-12-1999,8.028735,8.559305,7.916445,8.461052,1.954143,75539366
23-12-1999,8.522811,8.61545,8.225243,8.298231,1.916538,18968223
24-12-1999,8.30946,8.30946,8.062422,8.118567,1.875044,14175188
27-12-1999,8.070844,8.141025,7.818191,7.868722,1.81734,16313330
28-12-1999,7.966976,8.017506,7.77889,7.8603,1.815395,20198092
29-12-1999,7.983819,8.19717,7.944518,8.028735,1.854297,13607907
30-12-1999,8.079266,8.141025,7.930481,7.992241,1.845868,6582081
31-12-1999,7.992241,7.992241,7.992241,7.992241,1.845868,0
03-01-2000,8.30946,8.601414,8.202785,8.559305,1.976835,35678775
04-01-2000,8.427365,8.590185,8.031542,8.466666,1.95544,27698564
05-01-2000,8.118567,9.146021,8.118567,8.7895,2.030001,68399389
06-01-2000,8.924248,9.49412,8.924248,9.446396,2.181715,45604218
07-01-2000,9.735543,10.049955,9.336914,9.654133,2.229694,64862245
10-01-2000,9.766423,10.381211,9.766423,10.232426,2.363256,82679734
11-01-2000,10.049955,10.1061,9.415517,9.415517,2.174583,30385036
12-01-2000,9.263925,9.65694,8.935477,9.280769,2.143463,41637507
13-01-2000,9.426746,9.54465,8.761427,8.938284,2.064364,28226963
14-01-2000,9.039345,9.089876,8.75862,8.910212,2.05788,27459807
17-01-2000,9.261118,9.623253,9.15725,9.364986,2.162914,59244274
18-01-2000,9.370601,9.88152,9.165671,9.701856,2.240716,62638289
19-01-2000,9.937665,9.99381,9.600795,9.704663,2.241364,46612607
20-01-2000,9.600795,10.049955,9.022502,9.15725,2.114935,147077200
21-01-2000,9.134792,9.249889,8.93267,9.117948,2.105859,49780760
24-01-2000,9.202166,9.202166,8.42175,8.486317,1.959979,43574830
25-01-2000,8.42175,8.64633,8.253315,8.334725,1.924967,53971979
26-01-2000,8.334725,8.334725,8.334725,8.334725,1.924967,0
27-01-2000,8.500353,8.618258,8.281388,8.326304,1.923022,26117052
28-01-2000,8.30946,8.477895,8.042771,8.112953,1.873747,35562060
31-01-2000,8.03435,8.08488,7.781697,7.823806,1.806966,22607247
01-02-2000,7.80977,8.011892,7.781697,7.888373,1.821879,31135985
02-02-2000,8.068037,8.155061,7.8603,7.919252,1.82901,24517675
03-02-2000,7.966976,8.208399,7.835035,7.8603,1.815395,58332652
04-02-2000,7.966976,7.97259,7.804155,7.865915,1.816692,29466753
07-02-2000,7.8603,7.908023,7.762046,7.804155,1.802428,16559674
08-02-2000,7.776083,8.056808,7.753625,7.92206,1.829659,47686611
09-02-2000,8.163483,8.435786,8.03435,8.107338,1.87245,50720220
10-02-2000,8.169098,8.169098,7.92206,7.964168,1.839384,19483033
11-02-2000,8.073651,8.082073,7.846264,7.871529,1.817989,20478990
14-02-2000,7.804155,7.888373,7.413947,7.559924,1.74602,18048444
15-02-2000,7.495358,7.691865,7.312886,7.397104,1.708416,32393140
16-02-2000,7.624491,7.74801,7.551503,7.599226,1.755098,14320383
17-02-2000,7.63572,7.728359,7.529045,7.627298,1.761581,13636351
18-02-2000,7.632913,7.663793,7.439213,7.478514,1.727219,11543128
21-02-2000,7.52343,7.790119,7.41114,7.475707,1.72657,20764020
22-02-2000,7.543081,7.593611,7.321308,7.369031,1.701933,18055782
23-02-2000,7.607648,7.63572,7.18656,7.228669,1.669515,12973549
24-02-2000,7.371838,7.478514,7.032161,7.23709,1.67146,13982936
25-02-2000,7.248319,7.467285,7.158487,7.214632,1.666273,12145622
28-02-2000,7.253934,7.397104,7.136029,7.340959,1.695449,9731676
29-02-2000,7.467285,7.627298,6.754243,6.76828,1.563185,27910212
01-03-2000,6.905835,7.121993,6.229288,6.498784,1.500943,61787065
02-03-2000,6.84969,7.020932,6.349999,6.473518,1.495107,80792300
03-03-2000,6.316312,6.316312,5.956984,5.976635,1.380348,22578892
06-03-2000,6.11419,6.316312,5.684681,5.774513,1.333667,26048319
07-03-2000,5.805393,5.83908,5.417992,5.454487,1.259755,35483281
08-03-2000,5.580813,5.580813,5.081122,5.117617,1.181952,24216224
09-03-2000,5.151304,5.474137,5.109195,5.392727,1.245491,24864616
10-03-2000,5.38992,5.446065,5.086737,5.159725,1.191677,14866166
13-03-2000,5.238328,5.32816,5.002519,5.072701,1.171578,18245737
14-03-2000,5.159725,5.479752,5.010941,5.479752,1.26559,23870191
15-03-2000,5.892418,5.92049,5.670645,5.92049,1.367382,25957608
16-03-2000,6.06366,6.282625,5.64538,6.122612,1.414063,58069085
17-03-2000,6.122612,6.122612,6.122612,6.122612,1.414063,0
20-03-2000,6.122612,6.122612,6.122612,6.122612,1.414063,0
21-03-2000,6.161914,6.271396,5.788549,6.091732,1.406931,42703692
22-03-2000,6.11419,6.366843,5.95137,6.150685,1.420547,25784235
23-03-2000,6.083311,6.220866,5.799778,5.853116,1.351821,15495786
24-03-2000,5.895225,5.985057,5.844694,5.942948,1.372568,12228211
27-03-2000,6.0019,6.0019,5.782935,5.83908,1.348579,8343200
28-03-2000,5.867152,6.007515,5.72679,5.971021,1.379052,21743395
29-03-2000,6.013129,6.14507,5.830658,5.886803,1.359601,20322680
30-03-2000,5.850309,6.260167,5.676259,6.09454,1.40758,45309089
31-03-2000,6.024358,6.51282,5.909261,6.465097,1.493163,65205142
03-04-2000,6.554929,6.984438,6.554929,6.886184,1.590416,61243775
04-04-2000,6.821617,6.821617,6.335963,6.408952,1.480196,59219000
05-04-2000,6.40053,6.681255,6.131034,6.639146,1.53336,60574793
06-04-2000,6.67564,6.90022,6.28824,6.467904,1.54611,31219358
07-04-2000,6.501591,6.956365,6.473518,6.919871,1.65415,79389040
10-04-2000,6.96198,7.063041,6.684062,6.771087,1.618585,58570946
11-04-2000,6.597037,6.70652,6.470711,6.577387,1.572282,23816562
12-04-2000,6.62511,6.717749,6.490362,6.552121,1.566242,14477779
13-04-2000,6.462289,6.462289,6.192793,6.299469,1.505847,30391448
14-04-2000,6.299469,6.299469,6.299469,6.299469,1.505847,0
17-04-2000,6.17595,6.793545,5.844694,6.422988,1.535374,99882369
18-04-2000,6.453868,6.681255,6.40053,6.51282,1.556847,28366121
19-04-2000,6.681255,6.765472,6.389301,6.510013,1.556176,42194101
20-04-2000,6.51282,6.568965,6.302276,6.518434,1.558189,21940954
21-04-2000,6.518434,6.518434,6.518434,6.518434,1.558189,0
24-04-2000,6.540892,6.597037,6.209637,6.285433,1.502492,24270547
25-04-2000,6.181564,6.232095,5.979442,6.131034,1.465584,37584804
26-04-2000,6.310698,6.521242,6.192793,6.484747,1.550137,38422029
27-04-2000,6.456675,6.456675,6.17595,6.251746,1.494439,18435407
28-04-2000,6.316312,6.428602,6.035587,6.069274,1.45082,15938337
01-05-2000,6.069274,6.069274,6.069274,6.069274,1.45082,0
02-05-2000,6.069274,6.119805,5.684681,5.72679,1.368952,23714398
03-05-2000,5.782935,5.83908,5.50221,5.785742,1.383044,12494290
04-05-2000,5.836273,6.06366,5.754862,5.917683,1.414584,11412449
05-05-2000,5.898032,6.116998,5.830658,6.015937,1.438071,19326278
08-05-2000,6.035587,6.232095,5.914876,5.962599,1.42532,15260859
09-05-2000,5.900839,5.962599,5.735212,5.872767,1.403847,13254215
10-05-2000,6.021551,6.021551,5.825044,5.850309,1.398479,6007373
11-05-2000,5.732404,5.861538,5.72679,5.763284,1.377675,4012930
12-05-2000,5.8082,5.836273,5.558355,5.628536,1.345465,8273790
15-05-2000,5.530282,5.740826,5.50221,5.721175,1.36761,7898298
16-05-2000,5.698717,5.811007,5.698717,5.738019,1.371636,9186730
17-05-2000,5.833465,6.080503,5.833465,5.900839,1.410557,25284351
18-05-2000,5.98225,6.484747,5.98225,6.25736,1.495781,66590413
19-05-2000,6.316312,6.484747,6.237709,6.372457,1.523295,30067840
22-05-2000,6.344385,6.723364,6.282625,6.422988,1.535374,49971427
23-05-2000,6.411759,6.540892,6.31912,6.48194,1.549466,23403774
24-05-2000,6.442639,6.790738,6.372457,6.639146,1.587045,57811377
25-05-2000,6.62511,6.779509,6.352807,6.425795,1.536045,50130747
26-05-2000,6.406144,6.535278,6.31912,6.394915,1.528663,34629937
29-05-2000,6.45106,6.67564,6.392108,6.51282,1.556847,37559655
30-05-2000,6.51282,6.619495,6.456675,6.5437,1.564229,34484493
31-05-2000,6.695291,7.01251,6.574579,6.860919,1.640058,93213530
01-06-2000,6.96198,7.001281,6.661604,6.695291,1.600466,40742449
02-06-2000,6.731785,7.500972,6.731785,7.500972,1.793059,133243912
05-06-2000,7.579575,7.944518,7.214632,7.315693,1.748769,80119934
06-06-2000,7.354995,7.630106,7.248319,7.520623,1.797756,37786443
07-06-2000,7.607648,7.632913,7.29885,7.332537,1.752796,27033571
08-06-2000,7.354995,7.52343,7.326922,7.475707,1.787019,28976790
09-06-2000,7.467285,7.736781,7.41114,7.447634,1.780309,53137390
12-06-2000,7.509394,7.540274,7.214632,7.251127,1.733335,31889854
13-06-2000,7.220247,7.242705,6.942329,7.060234,1.687703,58838645
14-06-2000,7.270777,7.41114,7.161295,7.203403,1.721927,38798875
15-06-2000,7.214632,7.225861,7.102342,7.138837,1.706493,11367725
16-06-2000,7.211825,7.38026,7.116379,7.318501,1.74944,35868320
19-06-2000,7.354995,7.354995,7.18656,7.239898,1.73065,17702251
20-06-2000,7.245512,7.29885,7.102342,7.150066,1.709177,16517462
21-06-2000,7.206211,7.206211,6.911449,6.9311,1.656834,15037259
22-06-2000,6.953558,7.071463,6.773894,7.004089,1.674282,20897050
23-06-2000,7.015318,7.158487,6.894606,6.925486,1.655493,22703961
26-06-2000,6.96198,6.96198,6.796352,6.838461,1.63469,10697176
27-06-2000,6.877762,6.984438,6.762665,6.790738,1.623282,26534524
28-06-2000,6.793545,6.872148,6.748629,6.846883,1.636703,6728862
29-06-2000,6.869341,6.933907,6.793545,6.813196,1.62865,10810650
30-06-2000,6.76828,6.894606,6.619495,6.650375,1.589729,16049103
03-07-2000,6.731785,7.23709,6.681255,7.096728,1.696427,56295961
04-07-2000,7.130415,7.315693,7.102342,7.203403,1.721927,29639609
05-07-2000,7.23709,7.340959,7.102342,7.138837,1.706493,24021460
06-07-2000,7.200596,7.253934,6.96198,7.180945,1.716558,16716358
07-07-2000,7.26797,7.675022,7.242705,7.576768,1.811177,81293787
10-07-2000,7.579575,7.686251,7.4729,7.537466,1.801782,42544070
11-07-2000,7.506587,7.908023,7.444827,7.812577,1.867546,67416043
12-07-2000,8.110145,8.124182,7.80977,7.893987,1.887006,77912702
13-07-2000,8.000663,8.110145,7.801348,7.905216,1.889691,53997609
14-07-2000,7.916445,7.995048,7.708709,7.750817,1.852783,32470671
17-07-2000,7.781697,8.141025,7.781697,8.082073,1.931967,68707146
18-07-2000,8.096109,8.180327,7.832228,7.882758,1.884322,49220817
19-07-2000,7.94171,7.97259,7.495358,7.562732,1.807822,45092097
20-07-2000,7.677829,7.969783,7.579575,7.644142,1.827283,95628972
21-07-2000,7.686251,7.745203,6.995667,7.063041,1.688374,90100127
24-07-2000,6.804774,6.883377,6.498784,6.540892,1.563558,35581830
25-07-2000,6.462289,6.846883,6.17595,6.7374,1.610532,51791554
26-07-2000,6.84969,6.905835,6.498784,6.538085,1.562887,31763289
27-07-2000,6.507205,6.653182,6.448253,6.616688,1.581676,30231398
28-07-2000,6.546507,6.84969,6.535278,6.636339,1.586374,38571553
31-07-2000,6.681255,6.70652,6.5437,6.622303,1.583018,15758730
01-08-2000,6.647568,6.78793,6.597037,6.627917,1.58436,33231060
02-08-2000,6.703713,6.726171,6.557736,6.619495,1.582347,27424951
03-08-2000,6.62511,6.647568,6.364036,6.453868,1.542755,35928860
04-08-2000,6.470711,6.568965,6.344385,6.386494,1.52665,25928237
07-08-2000,6.394915,6.411759,5.985057,6.072082,1.451492,28735718
08-08-2000,6.11419,6.327541,6.015937,6.170335,1.474979,31845006
09-08-2000,6.25736,6.386494,6.220866,6.293854,1.504505,12078438
10-08-2000,6.28824,6.333156,6.161914,6.184372,1.478334,11791449
11-08-2000,6.187179,6.232095,5.934526,6.018744,1.438741,22917070
14-08-2000,6.06366,6.06366,5.83908,5.931719,1.417939,30693363
15-08-2000,5.931719,5.931719,5.931719,5.931719,1.417939,0
16-08-2000,6.027166,6.142263,5.95137,6.044009,1.444782,23865881
17-08-2000,6.049624,6.159106,5.987864,6.010322,1.436728,25003774
18-08-2000,6.058045,6.058045,5.926105,5.979442,1.429347,14384984
21-08-2000,6.007515,6.108576,5.971021,6.038395,1.443439,16017257
22-08-2000,6.066467,6.313505,6.010322,6.260167,1.496452,33396328
23-08-2000,6.344385,6.445446,6.260167,6.310698,1.508532,28791894
24-08-2000,6.310698,6.310698,6.125419,6.198408,1.48169,14599749
25-08-2000,6.153492,6.25736,6.136648,6.184372,1.478334,13633661
28-08-2000,6.204022,6.282625,6.178757,6.215251,1.485716,15927899
29-08-2000,6.198408,6.251746,6.150685,6.164721,1.473637,15673041
30-08-2000,6.220866,6.254553,6.164721,6.184372,1.478334,9660556
31-08-2000,6.17595,6.201215,6.091732,6.119805,1.462899,8468429
01-09-2000,6.119805,6.119805,6.119805,6.119805,1.462899,0
04-09-2000,6.161914,6.310698,6.147877,6.22648,1.488399,17195474
05-09-2000,6.25736,6.316312,6.212444,6.246131,1.493097,14286507
06-09-2000,6.265782,6.422988,6.232095,6.347192,1.517255,31863921
07-09-2000,6.372457,6.48194,6.330349,6.349999,1.517926,22273647
08-09-2000,6.344385,6.355614,6.248938,6.262975,1.497124,10419662
11-09-2000,6.316312,6.392108,6.204022,6.237709,1.491084,12176061
12-09-2000,6.22648,6.232095,6.100154,6.131034,1.465584,18255961
13-09-2000,6.133841,6.164721,6.052431,6.060853,1.448807,8002973
14-09-2000,6.041202,6.100154,5.956984,5.98225,1.430018,6702751
15-09-2000,6.046816,6.058045,5.853116,5.892418,1.408545,10414194
18-09-2000,5.782935,5.833465,5.670645,5.709946,1.364926,7810401
19-09-2000,5.670645,5.754862,5.451679,5.474137,1.308557,21732797
20-09-2000,5.547126,5.670645,5.465716,5.578006,1.333386,21436689
21-09-2000,5.656609,5.72679,5.558355,5.611693,1.341439,11950324
22-09-2000,5.575198,5.575198,5.333775,5.364655,1.282386,14195190
25-09-2000,5.460101,5.721175,5.350618,5.398342,1.290439,10015494
26-09-2000,5.485366,5.485366,5.325353,5.373076,1.284399,15367582
27-09-2000,5.38992,5.417992,5.294473,5.367462,1.283057,5922361
28-09-2000,5.361847,5.417992,5.291666,5.302895,1.267623,6452595
29-09-2000,5.347811,5.361847,5.263594,5.294473,1.26561,6208762
02-10-2000,5.294473,5.294473,5.294473,5.294473,1.26561,0
03-10-2000,5.252365,5.437643,5.249557,5.370269,1.283728,13425005
04-10-2000,5.38992,5.636958,5.333775,5.521861,1.319965,17557964
05-10-2000,5.535897,5.631343,5.446065,5.460101,1.305202,8710605
06-10-2000,5.406763,5.499403,5.398342,5.437643,1.299833,4857671
09-10-2000,5.395534,5.446065,5.367462,5.387113,1.287754,3693614
10-10-2000,5.347811,5.446065,5.151304,5.179376,1.238096,13515325
11-10-2000,5.123231,5.187798,4.912687,4.943567,1.181727,13084263
12-10-2000,4.890229,4.99129,4.856542,4.887422,1.168307,10530999
13-10-2000,4.82847,5.176569,4.775132,5.039014,1.204544,30175953
16-10-2000,5.148496,5.27763,4.949182,5.024977,1.201188,19118958
17-10-2000,4.954796,5.117617,4.884615,4.963218,1.186425,15623242
18-10-2000,4.996905,5.109195,4.954796,5.069893,1.211925,14787638
19-10-2000,5.131653,5.578006,5.112002,5.451679,1.303189,50289105
20-10-2000,5.600464,5.88961,5.586427,5.743633,1.372978,57930764
23-10-2000,5.676259,5.749248,5.381498,5.403956,1.291781,23092740
24-10-2000,5.387113,5.474137,5.322546,5.364655,1.282386,16584449
25-10-2000,5.38992,5.586427,5.364655,5.507824,1.31661,30962594
26-10-2000,5.50221,5.642572,5.488174,5.603271,1.339426,13915200
27-10-2000,5.6145,5.72679,5.547126,5.578006,1.333386,12016420
30-10-2000,5.572391,5.572391,5.347811,5.375884,1.28507,11103321
31-10-2000,5.375884,5.451679,5.342197,5.423607,1.296478,13731070
01-11-2000,5.516246,5.631343,5.432029,5.597656,1.338083,30632235
02-11-2000,5.608885,5.864345,5.608885,5.8082,1.388412,53442635
03-11-2000,5.883996,6.035587,5.825044,5.931719,1.417939,55603611
06-11-2000,5.990671,6.055238,5.898032,5.926105,1.416597,39876549
07-11-2000,5.878381,5.996286,5.83908,5.914876,1.413913,28902927
08-11-2000,5.914876,6.111383,5.895225,5.985057,1.430689,41546314
09-11-2000,5.95137,6.004708,5.895225,5.942948,1.420623,15285776
10-11-2000,5.945755,5.959792,5.698717,5.718368,1.366939,22436422
13-11-2000,5.636958,5.88961,5.53309,5.827851,1.39311,27703213
14-11-2000,5.861538,6.102961,5.830658,6.058045,1.448136,35313329
15-11-2000,6.164721,6.282625,6.049624,6.091732,1.456189,51650223
16-11-2000,6.156299,6.251746,5.987864,6.013129,1.437399,37045059
17-11-2000,5.98225,6.105769,5.928912,6.060853,1.448807,16549219
20-11-2000,6.069274,6.147877,6.027166,6.108576,1.460215,18561135
21-11-2000,6.041202,6.232095,6.041202,6.122612,1.463571,36319260
22-11-2000,6.189986,6.349999,6.142263,6.22648,1.488399,63253019
23-11-2000,6.184372,6.321927,6.131034,6.265782,1.497794,33970947
24-11-2000,6.305083,6.532471,6.293854,6.507205,1.555505,85242562
27-11-2000,6.56335,6.762665,6.524049,6.726171,1.607847,75651201
28-11-2000,6.7374,6.888991,6.698098,6.801967,1.625967,53816133
29-11-2000,6.765472,6.894606,6.56335,6.672833,1.595098,63294269
30-11-2000,6.70652,7.01251,6.62511,6.911449,1.652137,115983125
01-12-2000,6.863726,7.057426,6.810388,6.88057,1.644756,85375610
04-12-2000,6.950751,7.1248,6.911449,7.020932,1.678308,65968576
05-12-2000,7.063041,7.200596,7.063041,7.127608,1.703808,47397681
06-12-2000,7.242705,7.26797,7.018125,7.07427,1.691058,72361362
07-12-2000,7.018125,7.287621,7.018125,7.273585,1.738703,93875263
08-12-2000,7.282006,7.461671,7.270777,7.343766,1.75548,84689120
11-12-2000,7.38026,7.433598,7.180945,7.225861,1.727295,43335111
12-12-2000,7.23709,7.23709,7.051812,7.099535,1.697098,40906524
13-12-2000,7.15568,7.242705,7.082692,7.189367,1.718571,46451381
14-12-2000,7.158487,7.346573,7.130415,7.15568,1.710519,45367028
15-12-2000,7.10515,7.180945,6.88057,6.914257,1.652808,43262460
18-12-2000,6.597037,7.01251,6.597037,6.959173,1.663545,27633286
19-12-2000,7.001281,7.253934,7.001281,7.116379,1.701124,64747274
20-12-2000,7.077077,7.147258,6.970402,7.051812,1.68569,20058953
21-12-2000,6.990052,7.116379,6.88057,7.020932,1.678308,20787049
22-12-2000,7.068655,7.18656,6.807581,6.84969,1.637374,31475890
25-12-2000,6.84969,6.84969,6.84969,6.84969,1.637374,0
26-12-2000,6.877762,6.995667,6.740207,6.76828,1.617913,24120347
27-12-2000,6.793545,6.956365,6.681255,6.84969,1.637374,20257225
28-12-2000,6.874955,7.01251,6.874955,6.945136,1.66019,16323571
29-12-2000,6.984438,7.338151,6.978823,7.304464,1.746085,69317049
01-01-2001,7.338151,7.573961,7.29885,7.419562,1.773598,51890601
02-01-2001,7.439213,7.590804,7.416755,7.557117,1.80648,43690227
03-01-2001,7.607648,7.759239,7.500972,7.638527,1.82594,71681783
04-01-2001,7.742396,7.798541,7.461671,7.551503,1.805138,72563820
05-01-2001,7.60484,7.658178,7.427984,7.470092,1.785677,43043313
08-01-2001,7.416755,7.509394,7.197789,7.242705,1.731322,42258969
09-01-2001,7.206211,7.312886,7.10515,7.130415,1.704479,38595811
10-01-2001,7.180945,7.34938,7.079884,7.130415,1.704479,45969931
11-01-2001,7.18656,7.200596,7.07427,7.119186,1.701795,22998431
12-01-2001,7.158487,7.307272,7.020932,7.183753,1.717229,45433321
15-01-2001,7.231476,7.489743,7.206211,7.44202,1.778967,65604181
16-01-2001,7.49255,7.517816,7.343766,7.383068,1.764874,42945067
17-01-2001,7.29885,7.369031,6.947944,6.998474,1.67294,70627548
18-01-2001,7.065848,7.214632,6.928293,7.169716,1.713874,59448566
19-01-2001,7.192174,7.282006,7.107957,7.147258,1.708506,45258595
22-01-2001,7.18656,7.321308,7.147258,7.270777,1.738032,41636082
23-01-2001,7.343766,7.464478,7.315693,7.340959,1.754809,49045450
24-01-2001,7.439213,7.478514,7.304464,7.419562,1.773598,55701679
25-01-2001,7.357802,7.456056,7.262356,7.326922,1.751453,34720720
26-01-2001,7.326922,7.326922,7.326922,7.326922,1.751453,0
29-01-2001,7.301657,7.343766,6.967594,7.200596,1.721256,28038167
30-01-2001,7.18656,7.630106,7.18656,7.596419,1.815874,66914235
31-01-2001,7.63572,7.893987,7.58519,7.711516,1.843388,118599154
01-02-2001,7.641335,7.823806,7.467285,7.683443,1.836677,79373135
02-02-2001,7.641335,8.042771,7.63572,8.006277,1.913849,110114588
05-02-2001,8.051193,8.491931,8.00347,8.368412,2.000414,151982659
06-02-2001,8.402099,8.637908,8.270159,8.570534,2.048731,130730474
07-02-2001,8.623872,8.623872,8.359991,8.522811,2.037323,80375344
08-02-2001,8.545269,8.955128,8.539655,8.907404,2.129257,145070984
09-02-2001,8.974778,9.23866,8.974778,9.143213,2.185626,117667282
12-02-2001,9.146021,9.179708,8.795114,8.859681,2.117849,72908001
13-02-2001,8.87091,9.075839,8.733355,8.887754,2.12456,85685789
14-02-2001,8.87091,9.033731,8.730548,8.907404,2.129257,78834530
15-02-2001,8.977586,9.039345,8.845645,8.90179,2.127915,59968951
16-02-2001,8.898983,8.927055,8.5958,8.618258,2.060139,52107468
19-02-2001,8.671595,8.927055,8.5958,8.716511,2.083625,52507379
20-02-2001,8.741777,8.924248,8.741777,8.803536,2.104429,69215170
21-02-2001,8.904597,9.081454,8.848452,8.957935,2.141336,115409467
22-02-2001,8.927055,8.949513,8.657559,8.719319,2.084297,56571997
23-02-2001,8.842838,8.997236,8.477895,8.53404,2.040007,112026299
26-02-2001,8.590185,8.775464,8.284195,8.663174,2.070876,103699823
27-02-2001,8.744584,8.949513,8.477895,8.859681,2.117849,111777034
28-02-2001,8.924248,9.06461,8.562113,8.674403,2.07356,92215988
01-03-2001,8.542462,9.370601,8.542462,9.151635,2.187639,137195609
02-03-2001,9.32007,9.51377,8.736162,8.82038,2.108455,90746097
05-03-2001,8.896175,8.977586,8.287002,8.357183,1.99773,77691115
06-03-2001,8.357183,8.357183,8.357183,8.357183,1.99773,0
07-03-2001,8.505968,8.671595,8.149447,8.376834,2.002428,35681643
08-03-2001,8.315075,8.64633,8.267351,8.475088,2.025915,35120791
09-03-2001,8.37122,8.37122,7.798541,7.97259,1.905796,30159317
12-03-2001,7.80977,8.239279,7.220247,7.408333,1.770914,34290727
13-03-2001,7.223054,7.223054,6.223673,6.234902,1.490413,60086593
14-03-2001,6.119805,7.102342,6.119805,6.987245,1.670255,35824701
15-03-2001,6.740207,7.548695,6.740207,7.458863,1.782993,38348078
16-03-2001,7.413947,7.677829,6.7374,7.051812,1.68569,32203862
19-03-2001,6.793545,7.568346,6.793545,7.484129,1.789032,27478616
20-03-2001,7.573961,7.74801,7.287621,7.402718,1.769572,20490478
21-03-2001,7.315693,7.792926,7.304464,7.700287,1.840704,23845095
22-03-2001,7.691865,7.776083,7.467285,7.562732,1.807822,16868963
23-03-2001,7.63572,7.63572,7.21744,7.481321,1.788362,28174350
26-03-2001,7.354995,7.568346,7.304464,7.486936,1.789704,10591984
27-03-2001,7.489743,7.52343,7.293235,7.318501,1.74944,9133118
28-03-2001,7.38026,7.517816,7.32973,7.388682,1.766217,10390844
29-03-2001,7.354995,7.430791,7.102342,7.189367,1.718571,15712065
30-03-2001,7.200596,7.371838,6.801967,6.869341,1.642071,18153137
02-04-2001,6.801967,6.801967,6.456675,6.498784,1.553492,13908165
03-04-2001,6.484747,6.731785,6.484747,6.692484,1.599795,22583647
04-04-2001,6.709327,6.731785,6.484747,6.692484,1.599795,14357270
05-04-2001,6.692484,6.692484,6.692484,6.692484,1.599795,0
06-04-2001,6.734593,7.079884,6.734593,6.9311,1.656834,24324408
09-04-2001,6.891799,7.180945,6.891799,7.110764,1.699782,13091601
10-04-2001,7.127608,7.242705,6.942329,6.990052,1.670927,13609438
11-04-2001,7.099535,7.1248,6.779509,6.855304,1.638716,14346601
